# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 23 15:27:34 2023
#
# COLUMN kepid:          KepID
# COLUMN koi_name:       KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN pl_name:        Confirmed Name
#
kepid,koi_name,kepler_name,pl_name
8125580,K01014.01,Kepler-749 b,Kepler-749 b
757450,K00889.01,Kepler-75 b,Kepler-75 b
8158127,K01015.01,Kepler-750 b,Kepler-750 b
8158127,K01015.02,Kepler-750 c,Kepler-750 c
8174625,K01017.01,Kepler-751 b,Kepler-751 b
2716853,K01022.01,Kepler-752 b,Kepler-752 b
2715135,K01024.01,Kepler-753 b,Kepler-753 b
2584163,K01031.01,Kepler-754 b,Kepler-754 b
5809890,K01050.01,Kepler-755 b,Kepler-755 b
5809890,K01050.02,Kepler-755 c,Kepler-755 c
5956656,K01053.01,Kepler-756 b,Kepler-756 b
6060203,K01059.01,Kepler-757 b,Kepler-757 b
5880320,K01060.01,Kepler-758 b,Kepler-758 b
5880320,K01060.02,Kepler-758 c,Kepler-758 c
5880320,K01060.03,Kepler-758 d,Kepler-758 d
5880320,K01060.04,Kepler-758 e,Kepler-758 e
6037187,K01061.01,Kepler-759 b,Kepler-759 b
4570949,K01658.01,Kepler-76 b,Kepler-76 b
8222813,K01069.01,Kepler-760 b,Kepler-760 b
8222813,K01069.02,Kepler-760 c,Kepler-760 c
8229696,K01072.01,Kepler-761 b,Kepler-761 b
10272640,K01074.01,Kepler-762 b,Kepler-762 b
10141900,K01082.03,Kepler-763 b,Kepler-763 b
10141900,K01082.02,Kepler-763 c,Kepler-763 c
10141900,K01082.01,Kepler-763 d,Kepler-763 d
10157458,K01083.01,Kepler-764 b,Kepler-764 b
10122255,K01086.01,Kepler-765 b,Kepler-765 b
2721030,K01094.01,Kepler-766 b,Kepler-766 b
2853093,K01099.01,Kepler-767 b,Kepler-767 b
3245969,K01101.01,Kepler-768 b,Kepler-768 b
3240158,K01106.01,Kepler-769 b,Kepler-769 b
3240158,K01106.02,Kepler-769 c,Kepler-769 c
8359498,K00127.01,Kepler-77 b,Kepler-77 b
3218908,K01108.01,Kepler-770 b,Kepler-770 b
3218908,K01108.02,Kepler-770 c,Kepler-770 c
3218908,K01108.03,Kepler-770 d,Kepler-770 d
2837111,K01110.01,Kepler-771 b,Kepler-771 b
3116412,K01115.01,Kepler-772 b,Kepler-772 b
2849805,K01116.01,Kepler-773 b,Kepler-773 b
3114811,K01117.01,Kepler-774 b,Kepler-774 b
6362874,K01128.01,Kepler-775 b,Kepler-775 b
6272413,K01129.01,Kepler-776 b,Kepler-776 b
8346392,K01141.01,Kepler-777 b,Kepler-777 b
8288947,K01142.01,Kepler-778 b,Kepler-778 b
8351704,K01146.01,Kepler-779 b,Kepler-779 b
8435766,,Kepler-78 b,Kepler-78 b
8278371,K01150.01,Kepler-780 b,Kepler-780 b
10330115,K01160.01,Kepler-781 b,Kepler-781 b
10528068,K01162.01,Kepler-782 b,Kepler-782 b
10337517,K01165.02,Kepler-783 b,Kepler-783 b
10337517,K01165.01,Kepler-783 c,Kepler-783 c
10350571,K01175.01,Kepler-784 b,Kepler-784 b
10350571,K01175.02,Kepler-784 c,Kepler-784 c
3749365,K01176.01,Kepler-785 b,Kepler-785 b
3859079,K01199.01,Kepler-786 b,Kepler-786 b
3444588,K01202.01,Kepler-787 b,Kepler-787 b
3438507,K01204.01,Kepler-788 b,Kepler-788 b
3869014,K01205.01,Kepler-789 b,Kepler-789 b
8394721,K00152.03,Kepler-79 b,Kepler-79 b
8394721,K00152.02,Kepler-79 c,Kepler-79 c
8394721,K00152.01,Kepler-79 d,Kepler-79 d
8394721,K00152.04,Kepler-79 e,Kepler-79 e
3732821,K01207.01,Kepler-790 b,Kepler-790 b
3962357,K01210.01,Kepler-791 b,Kepler-791 b
3749134,K01212.01,Kepler-792 b,Kepler-792 b
3660924,K01214.01,Kepler-793 b,Kepler-793 b
3839488,K01216.01,Kepler-794 b,Kepler-794 b
3442055,K01218.01,Kepler-795 b,Kepler-795 b
4043190,K01220.01,Kepler-796 b,Kepler-796 b
6383821,K01238.01,Kepler-797 b,Kepler-797 b
6693640,K01245.01,Kepler-798 b,Kepler-798 b
8678594,K01261.01,Kepler-799 b,Kepler-799 b
8678594,K01261.02,Kepler-799 c,Kepler-799 c
6922244,K00010.01,Kepler-8 b,Kepler-8 b
4852528,K00500.01,Kepler-80 b,Kepler-80 b
4852528,K00500.02,Kepler-80 c,Kepler-80 c
4852528,K00500.03,Kepler-80 d,Kepler-80 d
4852528,K00500.04,Kepler-80 e,Kepler-80 e
4852528,K00500.05,Kepler-80 f,Kepler-80 f
4852528,,Kepler-80 g,Kepler-80 g
8612847,K01264.01,Kepler-800 b,Kepler-800 b
8547140,K01266.01,Kepler-801 b,Kepler-801 b
8806072,K01273.01,Kepler-802 b,Kepler-802 b
8583696,K01275.01,Kepler-803 b,Kepler-803 b
8628758,K01279.01,Kepler-804 b,Kepler-804 b
8628758,K01279.02,Kepler-804 c,Kepler-804 c
8822366,K01282.01,Kepler-805 b,Kepler-805 b
8700771,K01283.01,Kepler-806 b,Kepler-806 b
10790387,K01288.01,Kepler-807 b,Kepler-807 b
10975146,K01300.01,Kepler-808 b,Kepler-808 b
10724369,K01302.01,Kepler-809 b,Kepler-809 b
7287995,K00877.01,Kepler-81 b,Kepler-81 b
7287995,K00877.02,Kepler-81 c,Kepler-81 c
7287995,K00877.03,Kepler-81 d,Kepler-81 d
10744335,K01304.01,Kepler-810 b,Kepler-810 b
10586208,K01308.01,Kepler-811 b,Kepler-811 b
10854768,K01309.01,Kepler-812 b,Kepler-812 b
10964440,K01310.01,Kepler-813 b,Kepler-813 b
10963242,K01312.01,Kepler-814 b,Kepler-814 b
10585852,K01314.01,Kepler-815 b,Kepler-815 b
4164994,K01320.01,Kepler-816 b,Kepler-816 b
4076098,K01323.01,Kepler-817 b,Kepler-817 b
4282872,K01325.01,Kepler-818 b,Kepler-818 b
4072526,K01329.01,Kepler-819 b,Kepler-819 b
7366258,K00880.01,Kepler-82 b,Kepler-82 b
7366258,K00880.02,Kepler-82 c,Kepler-82 c
7366258,K00880.04,Kepler-82 d,Kepler-82 d
7366258,K00880.03,Kepler-82 e,Kepler-82 e
7366258,,Kepler-82 f,Kepler-82 f
4155328,K01335.01,Kepler-820 b,Kepler-820 b
4243911,K01337.01,Kepler-821 b,Kepler-821 b
4466677,K01338.01,Kepler-822 b,Kepler-822 b
4135665,K01339.01,Kepler-823 b,Kepler-823 b
4650674,K01341.01,Kepler-824 b,Kepler-824 b
4275721,K01342.01,Kepler-825 b,Kepler-825 b
4275721,K01342.02,Kepler-825 c,Kepler-825 c
4136466,K01344.01,Kepler-826 b,Kepler-826 b
7211141,K01355.01,Kepler-827 b,Kepler-827 b
6934291,K01367.01,Kepler-828 b,Kepler-828 b
6924203,K01370.01,Kepler-829 b,Kepler-829 b
7870390,K00898.01,Kepler-83 b,Kepler-83 b
7870390,K00898.03,Kepler-83 c,Kepler-83 c
7870390,K00898.02,Kepler-83 d,Kepler-83 d
7211469,K01377.01,Kepler-830 b,Kepler-830 b
7211221,K01379.01,Kepler-831 b,Kepler-831 b
9034103,K01402.01,Kepler-832 b,Kepler-832 b
9214942,K01403.01,Kepler-833 b,Kepler-833 b
8874090,K01404.01,Kepler-834 b,Kepler-834 b
9264949,K01405.01,Kepler-835 b,Kepler-835 b
9271752,K01406.01,Kepler-836 b,Kepler-836 b
9391208,K01409.01,Kepler-837 b,Kepler-837 b
9391506,K01410.01,Kepler-838 b,Kepler-838 b
8950853,K01412.01,Kepler-839 b,Kepler-839 b
5301750,K01589.01,Kepler-84 b,Kepler-84 b
5301750,K01589.02,Kepler-84 c,Kepler-84 c
5301750,K01589.04,Kepler-84 d,Kepler-84 d
5301750,K01589.03,Kepler-84 e,Kepler-84 e
5301750,K01589.05,Kepler-84 f,Kepler-84 f
11177707,K01423.01,Kepler-841 b,Kepler-841 b
11611600,K01424.01,Kepler-842 b,Kepler-842 b
11254382,K01425.01,Kepler-843 b,Kepler-843 b
11129738,K01427.01,Kepler-844 b,Kepler-844 b
11401182,K01428.01,Kepler-845 b,Kepler-845 b
11288505,K01433.01,Kepler-846 b,Kepler-846 b
11493431,K01434.01,Kepler-847 b,Kepler-847 b
11193263,K01438.01,Kepler-848 b,Kepler-848 b
11027624,K01439.01,Kepler-849 b,Kepler-849 b
8950568,K02038.01,Kepler-85 b,Kepler-85 b
8950568,K02038.02,Kepler-85 c,Kepler-85 c
8950568,K02038.03,Kepler-85 d,Kepler-85 d
8950568,K02038.04,Kepler-85 e,Kepler-85 e
11032227,K01440.01,Kepler-850 b,Kepler-850 b
11356260,K01441.01,Kepler-851 b,Kepler-851 b
11043167,K01444.01,Kepler-852 b,Kepler-852 b
11336883,K01445.01,Kepler-853 b,Kepler-853 b
7832356,K01456.01,Kepler-855 b,Kepler-855 b
9643874,K01457.01,Kepler-856 b,Kepler-856 b
7761545,K01472.01,Kepler-857 b,Kepler-857 b
12403119,K01478.01,Kepler-858 b,Kepler-858 b
7512982,K01480.01,Kepler-859 b,Kepler-859 b
12735740,K03663.01,Kepler-86 b,PH2 b
9597806,K01481.01,Kepler-860 b,Kepler-860 b
9589323,K01488.01,Kepler-861 b,Kepler-861 b
9726659,K01491.01,Kepler-862 b,Kepler-862 b
7629518,K01495.01,Kepler-863 b,Kepler-863 b
9636135,K01498.01,Kepler-864 b,Kepler-864 b
9636135,K01498.02,Kepler-864 c,Kepler-864 c
7841925,K01499.01,Kepler-865 b,Kepler-865 b
7841925,K01499.03,Kepler-865 c,Kepler-865 c
7439316,K01501.01,Kepler-866 b,Kepler-866 b
12400538,K01503.01,Kepler-867 b,Kepler-867 b
9813499,K01505.01,Kepler-868 b,Kepler-868 b
12254792,K01506.01,Kepler-869 b,Kepler-869 b
10028792,K01574.01,Kepler-87 b,Kepler-87 b
10028792,K01574.02,Kepler-87 c,Kepler-87 c
12020218,K01507.01,Kepler-870 b,Kepler-870 b
7690844,K01508.01,Kepler-871 b,Kepler-871 b
7901948,K01511.01,Kepler-872 b,Kepler-872 b
12418724,K01516.01,Kepler-873 b,Kepler-873 b
7456001,K01517.01,Kepler-874 b,Kepler-874 b
7549209,K01518.01,Kepler-875 b,Kepler-875 b
7663405,K01519.01,Kepler-876 b,Kepler-876 b
9765975,K01520.01,Kepler-877 b,Kepler-877 b
9818462,K01521.01,Kepler-878 b,Kepler-878 b
12266636,K01522.01,Kepler-879 b,Kepler-879 b
5446285,K00142.01,Kepler-88 b,KOI-142 b
5446285,,Kepler-88 c,KOI-142 c
5446285,,Kepler-88 d,Kepler-88 d
7869917,K01525.01,Kepler-880 b,Kepler-880 b
7869917,K01525.02,Kepler-880 c,Kepler-880 c
9824805,K01526.01,Kepler-881 b,Kepler-881 b
7691260,K01528.01,Kepler-882 b,Kepler-882 b
11954842,K01530.01,Kepler-883 b,Kepler-883 b
11764462,K01531.01,Kepler-884 b,Kepler-884 b
11656246,K01532.01,Kepler-885 b,Kepler-885 b
7808587,K01533.01,Kepler-886 b,Kepler-886 b
4741126,K01534.01,Kepler-887 b,Kepler-887 b
4741126,K01534.02,Kepler-887 c,Kepler-887 c
11669125,K01535.01,Kepler-888 b,Kepler-888 b
12159249,K01536.01,Kepler-889 b,Kepler-889 b
6462863,K00094.04,Kepler-89 b,KOI-94 b
6462863,K00094.02,Kepler-89 c,KOI-94 c
6462863,K00094.01,Kepler-89 d,KOI-94 d
6462863,K00094.03,Kepler-89 e,KOI-94 e
7951018,K01553.01,Kepler-890 b,Kepler-890 b
5184584,K01564.01,Kepler-891 b,Kepler-891 b
8009350,K01569.01,Kepler-892 b,Kepler-892 b
8082001,K01570.01,Kepler-893 b,Kepler-893 b
10004519,K01572.01,Kepler-894 b,Kepler-894 b
12506770,K01577.01,Kepler-895 b,Kepler-895 b
7939330,K01581.02,Kepler-896 b,Kepler-896 b
7939330,K01581.01,Kepler-896 c,Kepler-896 c
12602568,K01583.01,Kepler-897 b,Kepler-897 b
9941066,K01584.01,Kepler-898 b,Kepler-898 b
5470739,K01585.01,Kepler-899 b,Kepler-899 b
3323887,K00377.01,Kepler-9 b,Kepler-9 b
3323887,K00377.02,Kepler-9 c,Kepler-9 c
3323887,K00377.03,Kepler-9 d,Kepler-9 d
11442793,K00351.06,Kepler-90 b,KOI-351 b
11442793,K00351.05,Kepler-90 c,KOI-351 c
11442793,K00351.03,Kepler-90 d,KOI-351 d
11442793,K00351.04,Kepler-90 e,KOI-351 e
11442793,K00351.07,Kepler-90 f,KOI-351 f
11442793,K00351.02,Kepler-90 g,KOI-351 g
11442793,K00351.01,Kepler-90 h,KOI-351 h
11442793,,Kepler-90 i,Kepler-90 i
10022908,K01586.01,Kepler-900 b,Kepler-900 b
5617854,K01588.01,Kepler-901 b,Kepler-901 b
10006581,K01595.01,Kepler-902 b,Kepler-902 b
5438757,K01601.01,Kepler-903 b,Kepler-903 b
5438757,K01601.02,Kepler-903 c,Kepler-903 c
5177104,K01603.01,Kepler-904 b,Kepler-904 b
9886661,K01606.01,Kepler-905 b,Kepler-905 b
5009743,K01609.01,Kepler-906 b,Kepler-906 b
6268648,K01613.01,Kepler-907 b,Kepler-907 b
4278221,K01615.01,Kepler-908 b,Kepler-908 b
9015738,K01616.01,Kepler-909 b,Kepler-909 b
8219268,K02133.01,Kepler-91 b,Kepler-91 b
7215603,K01618.01,Kepler-910 b,Kepler-910 b
5561278,K01621.01,Kepler-911 b,Kepler-911 b
6387542,K01626.01,Kepler-912 b,Kepler-912 b
6543893,K01627.01,Kepler-913 b,Kepler-913 b
6543893,K01627.02,Kepler-913 c,Kepler-913 c
8685497,K01629.01,Kepler-914 b,Kepler-914 b
9277896,K01632.01,Kepler-915 b,Kepler-915 b
9401997,K01633.01,Kepler-916 b,Kepler-916 b
10686864,K01637.01,Kepler-917 b,Kepler-917 b
10879038,K01641.01,Kepler-918 b,Kepler-918 b
10990917,K01643.01,Kepler-919 b,Kepler-919 b
6196457,K00285.01,Kepler-92 b,Kepler-92 b
6196457,K00285.02,Kepler-92 c,Kepler-92 c
6196457,K00285.03,Kepler-92 d,Kepler-92 d
11337372,K01650.01,Kepler-920 b,Kepler-920 b
11337372,K01650.02,Kepler-920 c,Kepler-920 c
11337833,K01651.01,Kepler-921 b,Kepler-921 b
11547505,K01655.01,Kepler-922 b,Kepler-922 b
4932442,K01665.01,Kepler-923 b,Kepler-923 b
5183357,K01669.01,Kepler-924 b,Kepler-924 b
5269467,K01672.01,Kepler-925 b,Kepler-925 b
5526717,K01677.01,Kepler-926 b,Kepler-926 b
6034945,K01683.01,Kepler-927 b,Kepler-927 b
6198999,K01687.01,Kepler-928 b,Kepler-928 b
6310636,K01688.01,Kepler-929 b,Kepler-929 b
3544595,K00069.01,Kepler-93 b,Kepler-93 b
3544595,K00069.10,Kepler-93 c,Kepler-93 c
6803855,K01695.01,Kepler-930 b,Kepler-930 b
7220429,K01700.01,Kepler-931 b,Kepler-931 b
7626370,K01706.01,Kepler-932 b,Kepler-932 b
7815744,K01710.01,Kepler-933 b,Kepler-933 b
7955580,K01711.01,Kepler-934 b,Kepler-934 b
9838949,K01716.01,Kepler-935 b,Kepler-935 b
9895006,K01717.01,Kepler-936 b,Kepler-936 b
9896558,K01718.01,Kepler-937 b,Kepler-937 b
9896558,K01718.02,Kepler-937 c,Kepler-937 c
10019065,K01721.01,Kepler-938 b,Kepler-938 b
10080248,K01722.01,Kepler-939 b,Kepler-939 b
10318874,K00104.01,Kepler-94 b,Kepler-94 b
10318874,K00104.10,Kepler-94 c,Kepler-94 c
10213902,K01723.01,Kepler-940 b,Kepler-940 b
10214162,K01724.01,Kepler-941 b,Kepler-941 b
8242434,K01726.01,Kepler-942 b,Kepler-942 b
6185331,K01727.01,Kepler-943 b,Kepler-943 b
6869184,K01732.01,Kepler-944 b,Kepler-944 b
6604328,K01736.01,Kepler-945 b,Kepler-945 b
8197343,K01746.01,Kepler-946 b,Kepler-946 b
6786348,K01749.01,Kepler-947 b,Kepler-947 b
6209677,K01750.01,Kepler-948 b,Kepler-948 b
9729691,K01751.01,Kepler-949 b,Kepler-949 b
9729691,K01751.02,Kepler-949 c,Kepler-949 c
8349582,K00122.01,Kepler-95 b,Kepler-95 b
5864975,K01787.01,Kepler-950 b,Kepler-950 b
2975770,K01788.01,Kepler-951 b,Kepler-951 b
6504954,K01790.01,Kepler-952 b,Kepler-952 b
8552719,K01792.01,Kepler-953 b,Kepler-953 b
8552719,K01792.03,Kepler-953 c,Kepler-953 c
10676014,K01797.01,Kepler-954 b,Kepler-954 b
5088591,K01801.01,Kepler-955 b,Kepler-955 b
11298298,K01802.01,Kepler-956 b,Kepler-956 b
11187436,K01804.01,Kepler-957 b,Kepler-957 b
9455325,K01813.01,Kepler-958 b,Kepler-958 b
5621125,K01814.01,Kepler-959 b,Kepler-959 b
5383248,K00261.01,Kepler-96 b,Kepler-96 b
9872283,K01815.01,Kepler-960 b,Kepler-960 b
7870032,K01818.01,Kepler-961 b,Kepler-961 b
9597058,K01819.01,Kepler-962 b,Kepler-962 b
8832512,K01821.01,Kepler-963 b,Kepler-963 b
5375194,K01825.01,Kepler-964 b,Kepler-964 b
6468138,K01826.01,Kepler-965 b,Kepler-965 b
11875734,K01828.01,Kepler-966 b,Kepler-966 b
3326377,K01830.01,Kepler-967 b,Kepler-967 b
3326377,K01830.02,Kepler-967 c,Kepler-967 c
11853878,K01833.01,Kepler-968 b,Kepler-968 b
11853878,K01833.03,Kepler-968 c,Kepler-968 c
11853878,K01833.02,Kepler-968 d,KOI-1833 d
10657406,K01837.01,Kepler-969 b,Kepler-969 b
10657406,K01837.02,Kepler-969 c,Kepler-969 c
11075737,K00292.01,Kepler-97 b,Kepler-97 b
11075737,K00292.10,Kepler-97 c,Kepler-97 c
5526527,K01838.01,Kepler-970 b,Kepler-970 b
5856571,K01839.01,Kepler-971 b,Kepler-971 b
7765528,K01840.01,Kepler-972 b,Kepler-972 b
11760231,K01841.01,Kepler-973 b,Kepler-973 b
5080636,K01843.01,Kepler-974 b,Kepler-974 b
3338885,K01845.01,Kepler-975 b,Kepler-975 b
3338885,K01845.02,Kepler-975 c,Kepler-975 c
9886255,K01846.01,Kepler-976 b,Kepler-976 b
6776401,K01847.01,Kepler-977 b,Kepler-977 b
7430034,K01848.01,Kepler-978 b,Kepler-978 b
9735426,K01849.01,Kepler-979 b,Kepler-979 b
2692377,K00299.01,Kepler-98 b,Kepler-98 b
8826168,K01850.01,Kepler-980 b,Kepler-980 b
10464050,K01851.01,Kepler-981 b,Kepler-981 b
9763348,K01852.01,Kepler-982 b,Kepler-982 b
8804397,K01853.01,Kepler-983 b,Kepler-983 b
9662811,K01854.01,Kepler-984 b,Kepler-984 b
8160953,K01858.01,Kepler-985 b,Kepler-985 b
7286173,K01862.01,Kepler-986 b,Kepler-986 b
9520838,K01866.01,Kepler-987 b,Kepler-987 b
6773862,K01868.01,Kepler-988 b,Kepler-988 b
10187159,K01870.01,Kepler-989 b,Kepler-989 b
6063220,K00305.01,Kepler-99 b,Kepler-99 b
9967771,K01875.01,Kepler-990 b,Kepler-990 b
9967771,K01875.02,Kepler-990 c,Kepler-990 c
11622600,K01876.01,Kepler-991 b,Kepler-991 b
10454632,K01877.01,Kepler-992 b,Kepler-992 b
8367644,K01879.01,Kepler-993 b,Kepler-993 b
10332883,K01880.01,Kepler-994 b,Kepler-994 b
4035640,K01881.01,Kepler-995 b,Kepler-995 b
6205228,K01882.01,Kepler-996 b,Kepler-996 b
11758544,K01883.01,Kepler-997 b,Kepler-997 b
11413812,K01885.01,Kepler-998 b,Kepler-998 b
9549648,K01886.01,Kepler-999 b,Kepler-999 b
